ts_us,event_type,side,price,size,order_id,level
1765351559534630,add,S,99.49,1,36312,3
1765351559534740,add,S,99.76,9,36313,8
1765351559534815,add,B,99.78,25,36314,2
1765351559534943,add,B,100.18,4,36315,9
1765351559535052,modify,S,100.01,3,30972,10
1765351559535099,cancel,B,100.14,0,32896,1
1765351559535248,add,S,100.0,1,36316,10
1765351559535327,add,S,100.38,16,36317,7
1765351559535445,cancel,B,100.14,0,22326,1
1765351559535518,add,S,100.46,11,36318,9
1765351559535677,modify,B,100.14,16,10284,1
1765351559535760,modify,S,100.16,18,29709,2
1765351559535817,add,B,100.0,49,36319,8
1765351559535893,add,B,99.79,31,36320,2
1765351559536056,modify,B,99.49,7,18830,5
1765351559536111,add,B,99.97,34,36321,10
1765351559536200,modify,S,99.49,1,10442,3
1765351559536388,add,B,100.27,49,36322,6
1765351559536462,add,S,99.25,2,36323,1
1765351559536561,add,S,99.24,43,36324,1
1765351559536688,add,B,100.18,16,36325,9
1765351559536767,modify,S,100.46,23,25588,9
1765351559536804,cancel,S,100.16,0,15617,2
1765351559536920,add,B,99.97,30,36326,10
1765351559537045,add,B,99.97,2,36327,10
1765351559537173,add,B,99.81,13,36328,3
1765351559537224,add,S,100.17,28,36329,2
1765351559537332,add,B,99.99,36,36330,8
1765351559537490,add,S,100.16,10,36331,2
1765351559537553,cancel,S,100.16,0,13554,2
1765351559537610,trade,,99.84,87,0,0
1765351559537725,add,S,100.33,42,36332,5
1765351559537828,add,S,99.76,26,36333,8
1765351559537918,add,B,99.96,19,36334,10
1765351559538034,add,B,100.08,36,36335,7
1765351559538189,add,B,100.07,18,36336,7
1765351559538226,cancel,S,100.47,0,9669,6
1765351559538355,cancel,S,100.33,0,26782,5
1765351559538425,add,S,100.45,45,36337,9
1765351559538578,add,S,99.48,18,36338,3
1765351559538601,trade,,99.85,19,0,0
1765351559538776,add,B,99.95,10,36339,10
1765351559538795,cancel,B,99.95,0,30664,4
1765351559538901,add,B,99.78,18,36340,2
1765351559539045,add,B,100.08,40,36341,7
1765351559539117,trade,,99.86,37,0,0
1765351559539232,cancel,B,100.08,0,21560,7
1765351559539304,trade,,99.85,67,0,0
1765351559539437,trade,,99.85,67,0,0
1765351559539509,add,B,100.26,2,36342,6
1765351559539622,add,B,100.0,45,36343,8
1765351559539721,add,B,99.95,30,36344,10
1765351559539872,add,S,100.48,33,36345,6
1765351559539981,add,B,99.96,26,36346,4
1765351559540061,add,S,100.45,35,36347,9
1765351559540172,cancel,S,99.48,0,10008,3
1765351559540215,cancel,S,98.95,0,24235,4
1765351559540381,add,B,100.25,9,36348,6
1765351559540398,cancel,S,100.48,0,8358,6
1765351559540507,add,B,100.24,49,36349,6
1765351559540690,add,B,99.94,34,36350,10
1765351559540771,modify,B,100.18,10,27650,9
1765351559540879,modify,B,100.08,21,19675,7
1765351559540897,cancel,B,100.08,0,2670,7
1765351559541070,add,B,100.01,36,36351,8
1765351559541121,add,S,100.15,41,36352,2
1765351559541254,add,S,100.46,18,36353,9
1765351559541293,add,B,99.95,16,36354,4
1765351559541464,add,S,99.48,49,36355,3
1765351559541498,add,B,99.79,30,36356,2
1765351559541659,trade,,99.87,68,0,0
1765351559541736,trade,,99.85,33,0,0
1765351559541844,add,S,100.14,22,36357,2
1765351559541968,modify,B,100.01,4,11883,8
1765351559542090,add,S,99.76,43,36358,8
1765351559542119,cancel,B,100.24,0,8046,6
1765351559542218,trade,,99.86,12,0,0
1765351559542306,add,B,100.18,48,36359,9
1765351559542398,add,S,99.75,43,36360,8
1765351559542540,add,B,100.18,42,36361,9
1765351559542652,add,S,100.37,14,36362,7
1765351559542721,cancel,S,100.0,0,23837,10
1765351559542867,modify,B,99.81,13,28259,3
1765351559542936,add,B,100.25,46,36363,6
1765351559543072,cancel,B,100.08,0,1079,7
1765351559543102,cancel,S,99.75,0,7644,8
1765351559543242,add,B,100.15,10,36364,1
1765351559543296,add,S,100.46,40,36365,9
1765351559543435,add,S,100.37,21,36366,7
1765351559543491,trade,,99.85,32,0,0
1765351559543665,add,B,100.09,1,36367,7
1765351559543738,add,B,100.0,40,36368,8
1765351559543842,modify,B,100.0,11,17884,8
1765351559543921,add,S,99.49,23,36369,3
1765351559544058,add,S,99.76,31,36370,8
1765351559544184,add,S,99.76,34,36371,8
1765351559544286,cancel,B,99.49,0,28387,5
1765351559544304,add,B,99.94,32,36372,10
1765351559544460,cancel,B,100.0,0,32816,8
1765351559544521,cancel,B,99.79,0,19840,2
1765351559544664,trade,,99.86,94,0,0
1765351559544758,add,S,100.01,30,36373,10
1765351559544879,add,B,99.93,43,36374,10
1765351559544961,add,S,99.25,26,36375,1
1765351559545001,add,B,100.19,27,36376,9
1765351559545109,modify,S,100.14,23,3394,2
1765351559545242,add,S,100.0,18,36377,10
1765351559545304,modify,B,100.19,29,928,9
1765351559545485,add,S,99.76,25,36378,8
1765351559545577,add,B,100.08,11,36379,7
1765351559545658,modify,S,100.48,12,17468,6
1765351559545755,cancel,B,100.0,0,13680,8
1765351559545817,add,S,100.14,45,36380,2
1765351559545955,add,S,100.32,42,36381,5
1765351559546026,add,B,99.48,4,36382,5
1765351559546119,add,S,99.99,4,36383,10
1765351559546231,add,S,99.77,49,36384,8
1765351559546339,cancel,B,100.0,0,5900,8
1765351559546487,add,B,99.93,13,36385,10
1765351559546566,add,S,99.5,23,36386,3
1765351559546609,trade,,99.86,91,0,0
1765351559546749,add,B,100.16,6,36387,1
1765351559546885,add,B,100.08,1,36388,7
1765351559546925,add,S,99.77,33,36389,8
1765351559547017,modify,B,100.19,8,10319,9
1765351559547156,modify,B,99.95,7,2031,4
1765351559547260,cancel,S,99.5,0,35224,3
1765351559547379,trade,,99.86,80,0,0
1765351559547454,add,B,100.24,36,36390,6
1765351559547497,add,B,100.15,28,36391,1
1765351559547645,cancel,B,100.19,0,29825,9
1765351559547754,add,B,100.25,33,36392,6
1765351559547839,cancel,B,100.19,0,9874,9
1765351559547961,add,S,100.31,7,36393,5
1765351559548080,trade,,99.85,60,0,0
1765351559548167,cancel,S,99.25,0,9581,1
1765351559548221,add,S,100.37,22,36394,7
1765351559548335,add,S,99.49,46,36395,3
1765351559548392,add,B,100.19,6,36396,9
1765351559548504,add,B,99.48,19,36397,5
1765351559548607,add,B,99.93,1,36398,10
1765351559548728,add,B,99.8,5,36399,2
1765351559548806,cancel,S,98.95,0,21058,4
1765351559548914,trade,,99.87,10,0,0
1765351559549045,modify,S,100.48,15,20268,6
1765351559549166,add,B,100.0,28,36400,8
1765351559549225,add,B,100.08,50,36401,7
1765351559549351,add,S,99.5,10,36402,3
1765351559549405,add,S,100.48,13,36403,6
1765351559549509,trade,,99.87,88,0,0
1765351559549624,add,S,100.48,50,36404,6
1765351559549721,add,S,100.31,37,36405,5
1765351559549807,add,S,98.94,45,36406,4
1765351559549928,add,S,100.49,3,36407,6
1765351559550063,add,S,99.77,21,36408,8
1765351559550165,add,B,100.07,7,36409,7
1765351559550260,add,S,99.49,45,36410,3
1765351559550356,modify,B,100.19,1,19516,9
1765351559550450,modify,B,100.19,20,7206,9
1765351559550502,add,S,100.45,44,36411,9
1765351559550639,add,B,100.26,25,36412,6
1765351559550764,add,B,99.94,46,36413,10
1765351559550803,add,S,99.99,34,36414,10
1765351559550896,add,B,100.15,44,36415,1
1765351559551031,cancel,B,99.48,0,12950,5
1765351559551114,add,B,100.16,32,36416,1
1765351559551276,modify,S,99.77,14,26542,8
1765351559551297,add,B,99.95,50,36417,4
1765351559551423,add,B,100.06,21,36418,7
1765351559551506,add,B,100.07,22,36419,7
1765351559551621,modify,B,99.81,3,7159,3
1765351559551706,add,S,99.24,50,36420,1
1765351559551832,add,B,100.2,28,36421,9
1765351559551973,add,S,99.5,26,36422,3
1765351559552060,modify,B,99.94,26,689,10
1765351559552188,add,B,99.95,27,36423,4
1765351559552202,add,S,100.5,12,36424,6
1765351559552386,trade,,99.87,66,0,0
1765351559552402,modify,B,100.16,3,6729,1
1765351559552496,modify,S,100.14,4,7457,2
1765351559552684,add,S,99.25,7,36425,1
1765351559552715,cancel,B,100.16,0,3964,1
1765351559552868,trade,,99.86,76,0,0
1765351559552916,add,S,100.44,47,36426,9
1765351559553032,modify,S,100.5,13,10750,6
1765351559553141,modify,S,100.37,3,25157,7
1765351559553250,add,B,100.15,43,36427,1
1765351559553315,trade,,99.86,22,0,0
1765351559553483,add,S,100.0,10,36428,10
1765351559553588,add,S,99.51,13,36429,3
1765351559553606,add,S,100.14,16,36430,2
1765351559553747,trade,,99.85,88,0,0
1765351559553857,add,B,100.25,49,36431,6
1765351559553986,modify,B,100.0,16,29614,8
1765351559554082,add,B,99.81,9,36432,3
1765351559554157,add,B,99.94,16,36433,4
1765351559554216,modify,S,100.44,16,23693,9
1765351559554330,add,S,99.52,5,36434,3
1765351559554476,cancel,B,100.07,0,8874,7
1765351559554517,cancel,S,100.44,0,36139,9
1765351559554613,add,B,100.01,7,36435,8
1765351559554790,trade,,99.86,35,0,0
1765351559554797,cancel,B,99.81,0,7605,3
1765351559554975,add,B,99.8,50,36436,3
1765351559555062,cancel,S,100.0,0,3536,10
1765351559555146,add,S,100.0,5,36437,10
1765351559555286,trade,,99.86,95,0,0
1765351559555333,add,B,99.81,49,36438,2
1765351559555412,add,S,100.31,28,36439,5
1765351559555570,trade,,99.85,5,0,0
1765351559555677,modify,S,99.77,7,14618,8
1765351559555743,add,B,99.8,1,36440,3
1765351559555806,add,S,100.51,29,36441,6
1765351559555982,add,B,99.95,39,36442,10
1765351559556020,add,S,100.5,13,36443,6
1765351559556112,cancel,B,99.95,0,1947,10
1765351559556274,modify,B,99.94,23,7301,4
1765351559556347,cancel,B,100.01,0,35779,8
1765351559556482,add,S,99.53,4,36444,3
1765351559556504,modify,B,100.15,14,32600,1
1765351559556663,trade,,99.86,8,0,0
1765351559556705,add,B,99.95,48,36445,10
1765351559556800,add,B,100.2,3,36446,9
1765351559556988,cancel,S,100.37,0,9774,7
1765351559557062,add,S,99.77,40,36447,8
1765351559557102,add,S,98.93,39,36448,4
1765351559557233,trade,,99.85,37,0,0
1765351559557348,add,B,100.21,34,36449,9
1765351559557444,add,B,99.82,9,36450,2
1765351559557530,add,S,99.54,25,36451,3
1765351559557641,add,B,99.49,10,36452,5
1765351559557764,add,S,100.3,30,36453,5
1765351559557796,add,B,99.94,8,36454,10
1765351559557939,add,B,99.81,28,36455,3
1765351559558048,add,S,100.5,8,36456,6
1765351559558129,cancel,S,100.14,0,27241,2
1765351559558199,add,B,100.16,5,36457,1
1765351559558356,modify,S,99.77,7,2451,8
1765351559558477,add,B,100.0,34,36458,8
1765351559558496,modify,B,99.81,15,17786,3
1765351559558668,add,B,99.95,24,36459,4
1765351559558766,add,S,100.29,50,36460,5
1765351559558800,cancel,B,99.95,0,22573,4
1765351559558917,modify,S,99.77,2,4838,8
1765351559559036,add,S,99.53,13,36461,3
1765351559559109,add,S,99.76,14,36462,8
1765351559559221,add,B,99.94,29,36463,4
1765351559559370,cancel,B,100.21,0,24652,9
1765351559559429,add,S,100.51,13,36464,6
1765351559559511,add,B,99.94,30,36465,4
1765351559559646,add,S,100.01,41,36466,10
1765351559559770,cancel,S,100.37,0,4950,7
1765351559559863,trade,,99.86,83,0,0
1765351559559938,modify,B,100.0,8,20700,8
1765351559560010,cancel,B,100.21,0,23400,9
1765351559560136,modify,B,100.07,11,26352,7
1765351559560195,modify,S,100.51,29,8936,6
1765351559560375,add,S,100.29,27,36467,5
1765351559560428,modify,S,99.25,16,29534,1
1765351559560569,add,S,100.45,12,36468,9
1765351559560633,add,B,99.83,37,36469,2
1765351559560774,cancel,S,99.53,0,7316,3
1765351559560809,add,B,100.0,24,36470,8
1765351559560897,modify,B,100.16,11,20014,1
1765351559561072,add,S,100.38,10,36471,7
1765351559561131,modify,B,100.21,18,16181,9
1765351559561197,cancel,B,100.0,0,18941,8
1765351559561297,add,S,100.52,45,36472,6
1765351559561451,cancel,B,99.81,0,34826,3
1765351559561538,cancel,B,100.0,0,10138,8
1765351559561655,trade,,99.85,7,0,0
1765351559561785,add,S,99.25,36,36473,1
1765351559561818,add,B,99.93,20,36474,10
1765351559561941,add,B,100.22,8,36475,9
1765351559562024,cancel,B,100.16,0,18658,1
1765351559562148,add,B,99.84,25,36476,2
1765351559562269,cancel,S,99.53,0,2003,3
1765351559562309,add,S,99.26,40,36477,1
1765351559562452,cancel,B,99.94,0,32975,4
1765351559562580,add,B,99.5,39,36478,5
1765351559562595,cancel,B,99.5,0,3568,5
1765351559562765,modify,S,100.01,27,10413,10
1765351559562817,add,B,100.24,26,36479,6
1765351559562946,cancel,B,99.84,0,22851,2
1765351559563027,cancel,S,99.53,0,32851,3
1765351559563187,add,S,99.25,20,36480,1
1765351559563217,add,S,99.54,8,36481,3
1765351559563299,cancel,B,99.84,0,14104,2
1765351559563444,cancel,S,100.52,0,3699,6
1765351559563543,modify,B,99.93,6,17441,10
1765351559563641,add,B,99.93,44,36482,10
1765351559563754,cancel,S,98.93,0,8418,4
1765351559563799,add,S,100.02,34,36483,10
1765351559563919,add,S,100.38,2,36484,7
1765351559564042,modify,S,98.93,24,22677,4
1765351559564174,add,S,99.53,32,36485,3
1765351559564201,add,B,99.81,4,36486,3
1765351559564317,trade,,99.85,64,0,0
1765351559564457,cancel,S,100.45,0,4378,9
1765351559564540,add,S,100.28,22,36487,5
1765351559564654,add,B,99.94,33,36488,4
1765351559564718,add,S,100.39,27,36489,7
1765351559564862,add,S,100.53,40,36490,6
1765351559564955,add,S,100.4,15,36491,7
1765351559565090,add,S,99.25,23,36492,1
1765351559565100,trade,,99.86,2,0,0
1765351559565194,add,S,100.54,36,36493,6
1765351559565313,modify,B,100.22,18,10274,9
1765351559565449,add,S,100.14,20,36494,2
1765351559565495,cancel,S,100.02,0,29881,10
1765351559565623,trade,,99.85,26,0,0
1765351559565777,add,B,99.8,1,36495,3
1765351559565810,add,S,99.52,1,36496,3
1765351559565968,add,S,98.92,43,36497,4
1765351559566058,trade,,99.86,70,0,0
1765351559566155,modify,S,100.14,10,21944,2
1765351559566258,modify,B,99.8,18,1266,3
1765351559566296,trade,,99.86,77,0,0
1765351559566454,cancel,S,100.4,0,34556,7
1765351559566536,trade,,99.86,13,0,0
1765351559566662,add,S,99.26,32,36498,1
1765351559566700,add,S,99.75,8,36499,8
1765351559566850,trade,,99.86,94,0,0
1765351559566949,modify,B,99.84,10,16529,2
1765351559567010,add,B,100.23,49,36500,9
1765351559567164,add,B,99.79,19,36501,3
1765351559567231,add,B,99.83,48,36502,2
1765351559567304,add,B,100.24,37,36503,9
1765351559567454,trade,,99.87,82,0,0
1765351559567576,trade,,99.86,5,0,0
1765351559567622,modify,S,100.02,21,28682,10
1765351559567789,add,S,99.75,2,36504,8
1765351559567795,add,S,99.27,21,36505,1
1765351559567974,add,B,99.94,25,36506,4
1765351559568006,add,B,100.23,44,36507,6
1765351559568118,cancel,S,100.14,0,6364,2
1765351559568223,add,S,100.46,48,36508,9
1765351559568372,cancel,B,99.93,0,6797,10
1765351559568444,add,S,100.01,25,36509,10
1765351559568501,modify,S,99.27,1,1117,1
1765351559568635,trade,,99.86,60,0,0
1765351559568781,add,S,100.45,43,36510,9
1765351559568843,add,B,100.25,1,36511,9
1765351559568978,modify,B,100.16,23,30817,1
1765351559569078,cancel,B,100.0,0,29581,8
1765351559569131,add,S,100.02,36,36512,10
1765351559569237,add,S,100.29,42,36513,5
1765351559569352,add,S,100.14,45,36514,2
1765351559569445,modify,B,99.93,4,5046,10
1765351559569520,add,S,100.39,32,36515,7
1765351559569648,add,S,98.91,47,36516,4
1765351559569752,add,S,98.91,1,36517,4
1765351559569815,add,S,100.29,40,36518,5
1765351559569973,cancel,S,100.45,0,5315,9
1765351559570039,add,S,100.55,47,36519,6
1765351559570135,add,S,100.39,7,36520,7
1765351559570261,cancel,S,100.55,0,26256,6
1765351559570323,add,B,99.5,49,36521,5
1765351559570439,add,B,99.49,10,36522,5
1765351559570521,modify,B,100.07,24,26989,7
1765351559570657,add,S,100.38,35,36523,7
1765351559570701,add,S,100.28,45,36524,5
1765351559570861,add,S,100.37,22,36525,7
1765351559570982,add,S,100.44,1,36526,9
1765351559571042,cancel,S,100.14,0,15326,2
1765351559571156,modify,B,100.25,20,2171,9
1765351559571201,trade,,99.86,88,0,0
1765351559571305,add,S,99.28,43,36527,1
1765351559571460,add,S,100.29,30,36528,5
1765351559571565,modify,S,100.02,17,29441,10
1765351559571659,trade,,99.87,78,0,0
1765351559571739,trade,,99.86,54,0,0
1765351559571818,cancel,B,100.25,0,5455,9
1765351559571938,add,S,100.38,8,36529,7
1765351559572045,add,S,100.37,31,36530,7
1765351559572141,add,S,100.01,13,36531,10
1765351559572287,add,S,100.37,48,36532,7
1765351559572343,add,B,99.5,24,36533,5
1765351559572410,cancel,S,99.52,0,28475,3
1765351559572513,modify,S,99.52,17,13602,3
1765351559572622,cancel,B,99.94,0,2182,4
1765351559572702,cancel,B,99.93,0,29165,10
1765351559572875,add,S,100.01,39,36534,10
1765351559572898,add,S,100.37,48,36535,7
1765351559573047,modify,B,100.23,3,33286,6
1765351559573122,cancel,B,99.5,0,10811,5
1765351559573274,cancel,B,100.0,0,24109,8
1765351559573357,modify,S,100.29,5,23542,5
1765351559573480,cancel,S,98.91,0,22996,4
1765351559573590,add,S,98.91,5,36536,4
1765351559573689,modify,B,100.07,22,12756,7
1765351559573787,trade,,99.87,41,0,0
1765351559573824,cancel,S,99.52,0,13268,3
1765351559573946,cancel,B,99.79,0,20546,3
1765351559574086,add,B,100.15,28,36537,1
1765351559574166,add,B,99.84,3,36538,2
1765351559574248,cancel,S,100.44,0,34847,9
1765351559574387,modify,S,100.14,15,32179,2
1765351559574456,modify,S,100.55,10,32766,6
1765351559574551,add,B,100.25,46,36539,9
1765351559574636,cancel,S,98.91,0,30632,4
1765351559574760,trade,,99.86,72,0,0
1765351559574800,add,B,99.95,44,36540,4
1765351559574970,add,B,100.06,33,36541,7
1765351559575076,add,S,99.52,42,36542,3
1765351559575103,add,S,99.52,29,36543,3
1765351559575277,cancel,S,99.75,0,24398,8
1765351559575385,add,S,100.36,48,36544,7
1765351559575398,add,B,99.94,36,36545,4
1765351559575581,trade,,99.87,51,0,0
1765351559575681,trade,,99.87,71,0,0
1765351559575729,add,B,99.78,24,36546,3
1765351559575842,add,S,99.74,30,36547,8
1765351559575950,add,S,99.75,15,36548,8
1765351559576003,modify,B,99.84,18,11604,2
1765351559576138,cancel,B,100.0,0,17872,8
1765351559576211,add,S,99.74,22,36549,8
1765351559576311,modify,S,100.44,6,1766,9
1765351559576489,trade,,99.87,71,0,0
1765351559576560,add,S,99.28,42,36550,1
1765351559576650,add,B,99.95,36,36551,4
1765351559576761,add,B,100.05,22,36552,7
1765351559576799,modify,S,100.44,27,30608,9
1765351559576980,trade,,99.87,49,0,0
1765351559577004,add,B,100.0,29,36553,8
1765351559577114,cancel,B,99.78,0,22258,3
1765351559577217,add,B,99.94,3,36554,4
1765351559577385,add,B,100.23,36,36555,6
1765351559577463,add,S,100.3,30,36556,5
1765351559577569,add,S,100.3,30,36557,5
1765351559577610,add,S,100.45,19,36558,9
1765351559577724,cancel,S,99.28,0,25502,1
1765351559577877,add,S,99.27,41,36559,1
1765351559577964,add,S,100.45,5,36560,9
1765351559578032,cancel,S,98.91,0,33579,4
1765351559578167,add,B,99.49,44,36561,5
1765351559578266,cancel,B,99.49,0,23217,5
1765351559578304,cancel,B,99.84,0,13545,2
1765351559578421,add,B,99.84,5,36562,2
1765351559578522,add,B,100.04,28,36563,7
1765351559578626,trade,,99.87,65,0,0
1765351559578731,cancel,S,100.14,0,11922,2
1765351559578797,cancel,B,99.94,0,393,4
1765351559578938,cancel,S,99.74,0,23513,8
1765351559579074,cancel,S,100.45,0,32432,9
1765351559579091,trade,,99.86,26,0,0
1765351559579265,add,S,99.73,12,36564,8
1765351559579375,add,S,99.52,5,36565,3
1765351559579397,add,B,99.84,22,36566,2
1765351559579506,cancel,B,100.23,0,32364,6
1765351559579601,add,B,99.48,13,36567,5
1765351559579721,add,S,100.37,6,36568,7
1765351559579793,add,S,100.54,11,36569,6
1765351559579932,add,B,99.49,37,36570,5
1765351559580088,cancel,S,99.73,0,9333,8
1765351559580157,cancel,S,100.37,0,6177,7
